Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"When using a portable droplight, you should always insure that the __________.",General,B,bulb is protected by a shield or guard,extension cord is always yellow and clearly marked 'FOR DROP LIGHT USE ONLY',bulb capacity does not exceed 75 watts,all of the above,,,1
Some of the hazards associated with air-operated power tools may be avoided if the operator would __________.,General,B,inspect the hoses for cracks and other defects,remove jewelry and loose clothing,bleed air pressure from the lines before breaking the connections,all of the above,,,4
All portable electric tools should have a ground connection to prevent __________.,General,B,electric shock if the tool is shorted,burning out the motor from an overload,overloading the motor from a short,grounding the plastic case through a short,,,1
Which of the following statements represents an operating characteristic of neoprene or rubber stern tube bearings?,General,B,No stern tube packing is required.,The bearing is lubricated by seawater.,Propeller shaft vibration will not damage these bearings.,Neoprene bearings are less abrasion resistant than bronze bearings.,,,2
Which of the precautions listed should to be observed when  working with oxy-acetylene welding equipment?,General,B,Bottles should be labeled air and gas.,Keep cylinders away from exposure to cold temperatures.,Keep oxygen regulators and valves coated with a light film  of oil.,Keep gas cylinders supported so that they can not tip over.,,,4
Protective equipment while carrying out oxyacetylene welding should include the use of __________.,General,B,goggles,cotton gloves,trousers with deep pockets,wool jackets,,,1
"If high relative humidity is maintained in a cargo hold, there is a significant possibility that __________. * I. there will be an accumulation of static electricity * II. mold will grow and contaminate the cargo",General,B,I only,II only,Both I and II,Neither I nor II,,,2
You have seen and operated several valves onboard ships. All the butterfly valve operation handles are operated by a locking arrangement because,MEP,A,Butterfly valves do not used gland packings and thus spindle doesn't have anything to keep it in position and can open by vibration,Butterfly valve does have a spindle packing but same cannot be excessively tightened to have good grip on the spindle to prevent it from opening against vibration,"Butterfly valves can move by vibration but that is not the main consideration, the main consideration being opening/closing against liquid pressure",All the butterfly valves do not have locking arrangement as there is no such requirement for the same,,,3
Which of the group of method are used for priming of centrifugal pumps onboard ships?,MEP,A,"Gravity tank, attached vacuum pump","Attached Vacuum pump, filling pump casing using a fresh water hose","Central priming system, attached vacuum pump, sea water priming",None of the above,,,3
Which one of the following is a type of corrosion -,MEP,A,Electroplating,Galvanisation,Graphitisation,Demulsification,,,3
The size of solid particle contaminants in hydraulic systems is measured in:,MEP,A,Millimeter cubed,Nano-millimeter,Microns,Micro millimeter,,,3
Which of the following instruments measures propeller drop?,MEP,A,Poker Gauge,Telescopic feeler gauge,Trammel,Propeller drop gauge,,,1
Which of the following can be done to reduce the cold corrosion of Main Engine cylinder liners using high sulphur fuel oil :-,MEP,A,Increasing cylinder oil feed rate,Using high TBN cylinder oil,Increasing scavenge air temperature,All,,,4
Your ship has a OWS and reciprocating bilge pump of capacity 2.0 m3 hr. It takes about 12 hours to pump out the complete bilge tank through OWS. The ship is going to dry-dock and Chief Engineer is recommending company to install a centrifugal pump of 10 m3 capacity which will take the same space and can pump out the bilge tank only in 2.5 hrs. The company should:,MEP,A,Accept the proposal as a centrifugal pump has several advantages over a reciprocating pump,There is no question of accepting a centrifugal pump as a Engine room bilge pump,Propose to fix a Gear pump instead of a centrifugal pump,Pipelines and pumps once designed cannot be changed as they are class approved,,,4
Normally so called Single screw pumps Are used as sludge pumps in engine room. What is the correct technical name of these pumps?,MEP,A,Snake Pump,Screw Pump,Progressive cavity pump,Gerotor Pump,,,3
In a Parallel-Gate type valve the sealing between the valve and the disc is provided by:,MEP,A,Appropriate tightening torque of the valve spindle,Gate and valve seat have a taper and when tightened they will seal against each other,"Either the seat or the disc Gate are free-floating, allowing upstream pressure to seal the seat and disc against any unwanted leakage",For a gate type valve the sealing is never perfect and they always allow some leakage,,,2
The crank web deflection readings of a diesel engine would be erroneous in which of the following conditions?,MEP,A,When the draught of the vessel has changed while readings were being taken,When cargo loading and discharging has been too rapid,When the crankcase temperature has changed substantially during the process of taking the readings.,All,,,4
The purpose of an evaporator in the domestic refrigeration system is to,MEP,A,Transmit latent heat of evaporation,Absorb latent heat of fusion,Absorb latent heat of evaporation,Transmit latent heat of fusion,,,3
"Centrifugal pump will typically give you a low flow rate at a lower pressure, where a piston pump will give you more pressure and higher flow rate. Is the statement correct?",MEP,A,TRUE,FALSE,First Sentence is right. Second one is wrong,I Don't know,,,2
Which of the following is an important requirement for proper functioning of sacrificial anode system :-,MEP,A,Good Insulation between anodes and ship's hull,Good electrical continuity between anodes and ship's hull,Providing protection of anodes from being painted over during hull painting,Both B & C,,,4
The main disadvantages of a reciprocating pump over a Gear pump is that:,MEP,A,A gear pump is self priming while a reciprocating pump is not,Discharge of a gear pump is not affected by the direction of rotation while that of reciprocating pump is reversed,The discharge of reciprocating pump is pulsating and discharge rate is lesser,Reciprocating pumps are only available in high capacities and for smaller capacities only gear pumps can be used,,,3
Which of the following types of damages are metal seating of a valve subject to? Choose the correct alternative.,MEP,A,"Corrosion, Erosion, Abrasion, Deformation","Corrosion, Fatigue failure, brittle fracture, caustic cracking","Erosion, caustic cracking, brittle fracture, Clover leafing",None of the above,,,1
It has been reported that Engine room bilge pump was unable to take suction from Fwd. (P) bilge well while it taking suction efficiently from Fwd.(S) & aft bilge wells. What could be the most probable cause?,MEP,A,There is leakage in the bilge suction pipeline somewhere between the bilge wells and bilge pump,The Fwd. (P) bilge well suction valve might be leaking,The Fwd. (P) bilge well suction filter cover gasket might be leaking,The pump needs to be overhauled,,,3
You are pumping out sludge to a shore facility using your sludge pump. You find that the discharge rate of pump is very slow and suction filter is getting clogged frequently. What is the best alternative to counteract the problem?,MEP,A,Remove the pump suction filter and pump out the tank,"Increase the tank temperature, keep an eye on the pump suction pressure and clean the filter as soon as it drops","As soon as the as the shore facility tells you that they are not receiving any sludge, you stop the pump and clean the filter",Fabricate a bigger mesh size suction filter and use in place of normal filter so that frequency of filter blockage is reduced and you can get a better discharge rate,,,2
When centrifugal pump is used to pump a liquid of higher specific gravity the pump Power will,MEP,A,increase,decrease,Will not be affected as the pump power depends only on the flow capacity,None of the above,,,1
The process of depositing zinc on steel surfaces by diffusion coating is known as :,MEP,A,Sherardizing,Chromising,Calorising,Galvanising,,,1
By which of the following is the attached vacuum pump of a ballast pump is driven?,MEP,A,Electrical motor,Hydraulic motor,Pump driven clutch,Pneumatically driven,,,3
A drain cooler is provided with S.W. cooling. What is the best way to increase the temperature of condensate draining to the hotwell?,MEP,A,Throttle the S.W. inlet valve,Throttle the S.W. outlet valve,Open the condensate Bypass to the cooler,Close the condensate bypass to the cooler,,,3
After cleaning the sea chest filter you have placed the filter in the body and tightened the cover. Which one of the following is the best alternative?,MEP,A,You can open the filter inlet and outlet valves & directly start using the filter,"If you do not want to use the sea chest in question, you need not worry and you can open the valves when required","Sea Water inlet valve should be crack opened, the filter body should be purged, any leakages and thereafter filter can be kept isolated or used as required",You will close the other side sea chest valves first and then open this side sea chest filter inlet and outlet valves,,,3
Corrosion protection of steel surfaces by zinc coating can be carried out only at temperatures below 65 Deg. C . For higher temperatures :,MEP,A,Zinc reacts very fast and thus can only provide protection for a limited time,Zinc reacts with steel and protective layer vanishes due to chemical reaction,Steel may corrode preferentially to the zinc,Dezincification occurs leading to removal of zinc coating,,,3
Which of the following valves cannot prevent backflow of liquid in a pipeline?,MEP,A,Gate valve,Globe Check Valve,Swing Check Valve,Angle check valve,,,1
"Most steam traps respond well to cleaning. But when a thermodynamic trap fails to operate after cleaning, the next course of action should be:",MEP,A,Throttle the steam outlet valve,Renew the trap,Lap the disc and the seat of the trap,Throttle the steam inlet valve,,,3
Which of the following option gives you the correct sequence of the metals in decreasing order of preferential corrosion when all of them are bonded and immersed in an electrolyte ?,MEP,A,"Titanium, Mild Steel , Zinc , Stainless steel","Titanium , Stainless steel ,Mild Steel ,Zinc","Zinc , Mild Steel , Stainless steel , Titanium","Zinc , Titanium , Mild Steel , Stainless steel",,,3
