Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Trunk-type diesel engine pistons are most effectively cooled by heat,Motor,A,conducted through the engine block,conducted to water cooled cylinder walls,conducted through the piston crown,losses to escaping exhaust gasses,,,2
Fuel oil is injected into the cylinder of a four-stroke/cycle diesel engine during the,Motor,A,intake stroke,exhaust stroke,power stroke,compression stroke,,,4
"A large, low-speed, main propulsion diesel engine uses sea water to directly cool the",Motor,A,cylinder heads,exhaust valves,scavenging air,injectors,,,3
The total starting air capacity required for reversible main engines is to be sufficient for a least,Motor,A,Six consecutive starts,Eight consecutive starts,Ten consecutive starts,twelve consecutive starts,,,4
The light and medium fuels utilized in internal combustion engines provide a source of,Motor,A,lubrication for pistons and rings,food for microbiological organisms,gases most detrimental to the ozone layer of the atmosphere,all of the above,,,2
Which bearing half will receive the greatest load in a two-stroke/cycle diesel engine?,Motor,A,Lower half of the connecting rod bearing at the crankshaft end of the rod,Upper half of the main bearing,Lower half of the piston pin bearing in the connecting rod,All bearing halves share an equal load,,,3
Maximum lube system operating pressure for a diesel engine is normally regulated by a/an,Motor,A,orifice in the pump suction,special filter design,pressure drop through the filter,relief valve,,,4
A naturally aspirated diesel engine at full throttle will have an intake manifold pressure,Motor,A,slightly less than atmospheric pressure,approximately equal to exhaust manifold pressure at all times,that is widely fluctuating,constantly decreasing as engine load increases,,,1
The output pressure of a diesel engine lube oil pump is regulated by a/an,Motor,A,relief valve,metering valve,variable speed pump drive,orifice in the lube oil header,,,1
An increase in the air inlet manifold pressure of a diesel engine will result in a/an,Motor,A,decrease in maximum cylinder pressure,increase in ignition lag,decrease in fuel consumption per horsepower-hour,decrease in exhaust manifold pressure,,,3
Maximum lube oil system pressure is normally controlled by,Motor,A,the capacity of the lube oil pump,The speed of the lube oil pump,The outlet pressure of the lube oil pump,A relief valve,,,4
Which of the following statements is true concerning an oil cooler?,Motor,A,The oil temperature is less than the cooling water temperature,The oil pressure is less than the cooling water pressure,The oil pressure is greater than the cooling water pressure,The magnets are installed to remove metal particles,,,3
The highest pressure in any closed diesel engine freshwater cooling system is at the –,Motor,A,jacket water outlet,expansion tank inlet,heat exchanger inlet,cooling water pump outlet,,,4
"Concerning diesel propelled vessels, the astern power is to provide for continues operation astern",Motor,A,equal to that available for ahead operation,at 70 percent of the ahead rpm at rated speed,while underway and under all normal conditions,at 70 percent of the ahead rpm of average continuous sea speed,,,2
Maintaining the lowest possible scavenging air temperature at all times is not recommended due to the possibility of the,Motor,A,air charge density becoming too high,piston crown surfaces becoming too cold,formation of excessive quantities of condensate,compression pressure being greatly reduced,,,3
"The nuts of main bearings, connecting rod bolts and all other moving parts are to be secured by",Motor,A,hardened steel nut locks,cotter pins made of spring steel,split pins or other effective means,hydraulic nuts as commonly found on large low speed engines,,,3
"If the valve tappets in a diesel engine are set at greater clearances than those specified by the engine manufacturer, those valves will",Motor,A,open late and close early,open late and close late,fail to open when the engine is cold,fail to open at normal operating temperature,,,1
Proper lubrication of the main bearings is more easily obtained in a single acting four-stroke/cycle diesel engine than a single acting two-stroke/cycle diesel engine because,Motor,A,bearing pressure in a four-stroke/cycle single acting diesel engine is continually reversed,bearing pressure in a two-stroke/cycle single acting diesel engine is continually reversed,the maximum bearing pressure is higher in a single acting two-stroke/cycle diesel engine,two-stroke/cycle diesel engines require more complicated lubrication piping,,,1
"Increasing the valve clearance between a valve stem and rocker arm, will result in the valve",Motor,A,closing later,opening sooner,staying open for a shorter period of time,staying open for a longer period of time,,,3
"Which of the following conditions can cause above normal air temperature to develop in the intake manifold of a four-stroke/cycle, turbocharged, diesel engine?",Motor,A,Clogged air intake filters,Piston blow-by,A defective after cooler,Faulty exhaust valves,,,3
Cooling the intake air supplied to a diesel engine will,Motor,A,reduce mean effective pressure,decrease average compression pressure,decrease air charge density,increase power output,,,4
"Which of the following condition may need to be reduced when operating a large, low-speed, main propulsion, diesel engine at low loads?-",Motor,A,Injection pressures,Control air supply pressure,Cooling water flow through after coolers,Lube oil temperature,,,3
One function of the fuel pump delivery check valve is to,Motor,A,prevent carbon deposits from forming on the injector nozzle,help the injector needle reseat without dribbling at the nozzle holes,provide a prolonged pressure drop in the high pressure steel piping to the injector,ensure a fuel leakoff between the plunger and barrel which provides lubrication for relative movement,,,2
A closed freshwater cooling system is commonly used with marine diesel engines because the –,Motor,A,need for water treatment is eliminated,cooling water temperature differential is greater,cooling water pumps are directly reversible,jacket water temperature is more easily controlled,,,4
Fuel droplets injected into a diesel engine cylinder must have adequate penetration to,Motor,A,prolong the ignition delay period,ensure the beginning of fuel injection,thoroughly utilize the air charge,allow controlled fuel combustion,,,3
The valve cam slope angle determines the –,Motor,A,engine torque characteristics,acceleration rate of valve opening and closing,engine fuel efficiency,diameter of intake and exhaust valves,,,2
The rate of fuel injection in a diesel engine cylinder depends primarily on,Motor,A,the size of the holes in the fuel nozzle,timing of the pump,supply pressure to the pump,shape of the combustion chamber,,,1
