Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
D.C. motor brush adjustment includes attention to __________.,Electrical,B,angle with the commutator and clearance within the holder,brush length and pigtail tightness,grade of material and surface dirt conditions,all of the above,,,4
"When a fluorescent lamp has reached the end of its useful life, it should be replaced immediately, or the resultant flashing may __________.",Electrical,B,blow the lamp's circuit breaker,"explode, causing glass to fly in all directions",short circuit the ballast transformer,damage the starter and the ballast,,,4
One of the generator or motor bearings is generally insulated from the end housing in order to prevent __________.,Electrical,B,rapid brush wear,current leakage from the shaft,excessive field winding heat,circulation of shaft currents induced in the machine's frame,,,4
"To limit the current flow through a DC voltmeter to as low a value as possible, the moving coil circuit is provided with a/an __________.",Electrical,B,high series resistance,high parallel resistance,series inductor,external shunt,,,1
Encrusted dirt accumulated inside a motor should be removed with a __________.,Electrical,B,fiber scraper,pointed welding rod,hammer and chisel,paint scraper,,,1
"If all three ground-detection lamps continue to burn at equal intensity after the test button is depressed and released, which of the listed conditions is indicated?",Electrical,B,No grounds exist,All three phases are grounded,The test switch is faulty,The current transformers are shorted out,,,1
One of the generator bearing shells is generally insulated  from the end housing in order to prevent __________.,Electrical,B,rapid brush wear,residual magnetism leak off,excessive field winding heat,circulation of shaft currents,,,4
Electrostatic forces in high voltage circuits cause indicating instruments to give __________.,Electrical,B,parallax readings,highly intuitive readings,highly accurate readings,inaccurate readings,,,4
"If a circuit breaker that utilizes built-in, current limiting fuses (CLF's) cannot be closed, the problem may be traced to __________.",Electrical,B,a blown CLF plunger holding the trip bar in the open position,a missing CLF,a misaligned limiter housing assembly,all of the above,,,4
"To check the three line fuses of a three-phase system consisting of a three-phase motor, you must __________.",Electrical,B,place the starter in the 'stop' position,make sure the motor is operating at full load to guard against a false reading,place the leads across the 'hot' ends of the fuses,place the leads across the bottom ends of the fuses,,,1
"If the voltage applied to a moving disk frequency meter decreases, while the applied frequency remains the same, the frequency indication will __________.",Electrical,B,increase,decrease,remain the same,oscillate,,,3
"You are calibrating a multimeter using internal batteries to supply power for resistance measurements. However, you are  unable to adjust the pointer to 'zero' using the adjustment knob.  Therefore, you should __________.",Electrical,B,replace the batteries in the instrument,measure resistance by dividing the voltmeter indication by  the ammeter indication,set the pointer using a bridge,change scales to the R X 100 scale and adjust using the 'zero ohms' adjusting knob,,,1
"When paralleling two alternators, the synchronizing lamps remain lit as the synchroscope pointer approaches the 0°. This indicates the __________.",Electrical,B,incoming alternator is running too fast,alternator voltages are 180 degrees apart,synchroscope is defective or broken,alternator power factors are in phase,,,3
Which of the following procedures should be used to maintain a large electric motor during periods of inactivity?,Electrical,B,A thin layer of air-drying varnish should be applied on the windings.,Compressed air should be blown over areas where dust is deposited.,Spraying a solvent periodically to remove carbon dust.,Space heaters should be used to prevent condensation of moisture.,,,4
"In replacing a defective transformer with a new one, which  of the following actions must be carried out to insure proper operation of the equipment it serves?",Electrical,B,The secondary leads must be grounded for 10 minutes to remove static charges.,The transformer connections must be made as before with regard to the indicated polarity.,The iron core of the transformer must be flashed to pre-magnetize it.,The iron core must be grounded for 10 minutes to remove any residual magnetism.,,,2
