Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"During the valve overlap period, the exhaust pressure of a  turbocharged, four-stroke/cycle diesel engine must be less  than the intake manifold pressure to ensure __________.",Motor,B,effective cylinder scavenging and cooling,constant pressure from the turbochargers,cooler operation of the exhaust system,effective constant pressure for turbocharger operation,,,1
Which of the listed conditions will result in the failure of an auxiliary diesel engine to shut down?,Motor,B,Supplying high temperature inlet air.,Maintaining a high exhaust back pressure.,Lube oil entering in the air intake manifold.,Carbon buildup on the overspeed pawl.,,,3
Which of the following problems can occur if you continually fail to drain off condensate from a starting air receiver?,Motor,B,Corrosion and eventual failure of the tank.,Gumming of the tank relief valves.,Immediate failure of components downstream of the compressed air system.,Boiling of the water oil mixture as pressure is reduced.,,,1
"If a diesel engine continues to run after attempting to shut it down, the probable cause is __________.",Motor,B,incandescent carbon particles,air remaining in the cylinders,lube oil leakage into the air intake system,a broken turbocharger valve,,,3
"A diesel engine experiences a sudden loss in speed, accompanied by black exhaust smoke, with the fuel rack at maximum, and the speed remaining below normal.  The probable cause is __________.",Motor,B,engine overload,leaky valves,stuck or broken piston rings,low air injection pressure,,,1
Which of the following conditions is most likely to occur if the electric starter motor pinion gear fails to disengage from the flywheel of a diesel engine after the engine has started?,Motor,B,Flywheel will be damaged,Engine will stop,Starting motor will dangerously overspeed,Combustion gases will enter the air starting system,,,3
"If the auxiliary diesel engine will not shut down, the trouble could be __________.",Motor,B,high lube oil pressure,high firing pressure,lube oil leakage into the blower,high fuel oil pressure,,,3
Which of the listed items should be secured before  performing any maintenance on a solenoid operated air start valve?,Motor,B,Electric power and starting air,Lube oil standby pump and control air,Hydraulic switch and engage jacking gear,Motor drain and pneumatic control system power,,,1
Bouncing of the valve gear in a diesel engine can be caused by __________.,Motor,B,prolonged high speed operation,spring surge,worn valve seats,excessively tightened spring retainers,,,2
The exhaust gases in a supercharged two-stroke/cycle diesel engine are expelled from the cylinder by __________.,Motor,B,pumping action of the piston,pressure of the fuel charge,vacuum developed in the manifold,pressure of the fresh air charge,,,4
A diesel engine cranks properly during starting but immediately stalls.  Which of the following systems is most likely at fault?,Motor,B,Hydraulic starting,Electric starting,Ignition,Fuel,,,4
"If an auxiliary diesel engine frequently stalls, the trouble may be caused by __________.",Motor,B,low exhaust back pressure,air in the fuel system,gasket blow-by or leakage,incorrect assembly of idler springs,,,2
Spring surge in diesel engine valve springs can result in __________.,Motor,B,increasing effective spring force,bouncing of the valve gear,splitting of the valve keeper collars,failure of the valve to open,,,2
The satisfactory operation of diesel engine exhaust valves  usually depends on __________.,Motor,B,the proper back pressure,the cooling water temperature,correct timing and proper seating,accurate metering and the exhaust temperature,,,3
"A large low-speed main propulsion engine must be operated with one cylinder secured.  When the engine was stopped, the affected cylinder ended in a position preventing the engine from being restarted.  Which of the following actions should be taken to correct the situation?",Motor,B,Turn the shaft with the turning gear while applying starting air.,Increase starting air pressure by small amounts until the air pressure is high enough to crank the engine over.,"Admit starting air in the direction opposite to the desired direction, then restart in the desired direction.",Open the indicator cocks on those cylinders on compression  and apply increased starting air pressure.,,,3
"An operating diesel engine that suddenly loses power, is due to a/an __________.",Motor,B,restricted turbocharger air intake,oil leak into the turbocharger,dribbling injector,low fuel viscosity,,,1
"During unsafe firing conditions in a large automatic auxiliary boiler, various control actuators are interlocked with the burner circuit to prevent start-up, in addition to safety shutdown.  These controls are referred to as __________.",Motor,B,limit controls,flame safeguard controls,combustion controls,programming controls,,,1
"If it becomes necessary to cutout an individual cylinder of a large, low-speed, main propulsion diesel engine, the fuel to that cylinder should be secured and its __________.",Motor,B,fuel pump should be removed and all connections blanked off,cylinder oil feed rate should be increased slightly above that used at normal sea speed,cylinder oil feed rate should be reduced,cylinder oil feed rate should be increased to the maximum flow capable of the metering pump,,,3
"In the operating cycle of a four-stroke/cycle diesel engine, blowdown to exhaust manifold pressure must occur before the piston begins the exhaust stroke to minimize  __________.",Motor,B,pressure losses,exhaust pulsations,excessive scavenging,pumping losses,,,4
"If a diesel engine turned over freely but failed to start,  the cause could be __________.",Motor,B,water in the fuel,cold lube oil,excessive starting air pressure,excessive fuel pressure,,,1
"A four-stroke, cycle, turbocharged, 1000 horsepower diesel  engine has been operating under load.  The load suddenly increases, causing excessive black exhaust smoke, and a rapid rise in the lube oil temperature.  In response to this condition, you should __________.",Motor,B,reduce load,check your exhaust,adjust cooling water temperature,increase lube oil flow,,,1
"Which of the following procedures should be carried out when a large, low-speed, diesel engine is operated with one cylinder secured?",Motor,B,Lubrication to the defective cylinder should be increased.,Cooling water temperature to the engine should be increased.,Only the turbocharger speed should be reduced.,Engine speed should be reduced.,,,4
A diesel engine could fail to start because of __________.,Motor,B,incorrect injection timing,low exhaust back pressure,floating exhaust valves,excessive cranking speed,,,1
Excessive vibration in an operating diesel generator may be caused by __________.,Motor,B,electrical overload,surging at governed RPM,loose engine mounting bolts,coolant leaking into the cylinder,,,3
A bronze bearing liner with a lead-tin flashing has a milky-white color over most of its surface and some areas of exposed bronze.  The white coloring indicates __________.,Motor,B,proper break-in wear,improper break-in wear,relocation of the overlay flashing,water contamination of the lube oil system,,,4
"In a diesel engine, with the valves set to specification, the shape of the cam determines the valve __________.",Motor,B,point of opening,speed of opening,lift from its seat,all of the above,,,4
