Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"The purpose of the separating nozzle in the accumulator of a water-tube, coil-type, steam generator is to separate __________.",Motor,B,dry steam from the steam and water mixture,condensate from feedwater,superheated steam from saturated steam,sludge accumulations from feedwater,,,1
"A direct acting, pneumatically controlled governor for a diesel engine operates in a range of 10 to 50 psi.  The fuel rack position is at 20 millimeters when the governor air pressure is 30 psi.  If the governor air pressure changes to 20 psi, the fuel rack setting will change to __________.",Motor,B,13 millimeters,17 millimeters,22 millimeters,24 millimeters,,,1
The major cause of trouble in a mechanical-hydraulic governor is contamination of the hydraulic fluid by __________.,Motor,B,dirt,fuel oil,governor cooling water,fuel oil tars,,,1
Cast iron pistons used in large propulsion diesel engines are constructed with __________.,Motor,B,no taper for the entire length,the skirt being tapered and smaller than the crown,the skirt being tapered and larger than the crown,the crown being tapered and smaller than the skirt,,,4
The amount of fuel delivered by a unit injector is  controlled by the __________.,Motor,B,camshaft,main spring,rack position,nozzle orifice size,,,3
Which of the listed substances can be satisfactorily removed from diesel fuel by centrifuging?,Motor,B,Sludge,Gasoline,Fuel oil,Lube oil,,,1
"An emergency diesel generator cooling system is equipped with an automotive type thermostat.  If the thermostat bellows loses its charge, the thermostat will __________.",Motor,B,"open, and the coolant temperature will increase","open, and the coolant temperature will decrease","close, and the engine coolant temperature will increase","close, and the coolant temperature will decrease",,,3
Which of the following statements is correct concerning ABS rules for fuel oil injection systems as found on diesel propelled vessels?,Motor,B,Check valves are to be located at the service tank and be so arranged as to be operable from the uppermost platform of the engine compartment.,Cut-out valves are to be located at the service tanks and be so arranged as to be operable from the engine room floor plates.,Strainers are to be provided in the fuel oil injection pump discharge line and shall be capable of being cleaned while  the engine is in operation.,The injection line is to be of seamed drawn pipe and fittings are to be extra heavy.,,,2
Downcomers installed on auxiliary package boilers are protected from direct contact with hot gases by __________.,Motor,B,refractory and insulation,several rows of screen tubes,steel baffles,water wall tubes,,,1
Pitted reduction gear teeth having a deep blue color with evidence of overheating have been operated with __________.,Motor,B,excessive speed,improper warm-up,extreme misalignment,inadequate lubrication,,,4
Which of the listed problems will happen when the water level of a fire-tube type auxiliary boiler approaches the crown sheet?,Motor,B,The fusible plugs will melt.,The furnace will explode.,Excess steam will be generated.,The furnace will overheat.,,,1
Compensating needle valve adjustments to a hydraulic governor should be made with the engine __________.,Motor,B,running at normal operating temperature without load,running at half speed and at normal temperature,running at maximum power and load under normal conditions,developing maximum power at normal load,,,1
The upper section of a piston is called the __________.,Motor,B,land,skirt,crown,plate,,,3
The effective pump stroke of an individual port-and-helix fuel injection pump is determined by the __________.,Motor,B,fuel delivery pressure,pump plunger diameter,plunger control rack position,total pump stroke,,,3
"A waterside fusible plug, installed in a fire-tube auxiliary boiler __________.",Motor,B,would be located in the center of the crown sheet and inserted from the fireside,"by design, is drilled with a tapered hole so that boiler water pressure holds the fusible metal in the bronze body",is required by Coast Guard Regulations as an excess pressure relieving device,all of the above,,,2
Which of the following characteristics is true relative to  meshing spur gears?,Motor,B,The gear of larger diameter will rotate at a slower RPM.,Both gears will operate in the same direction.,The teeth on the larger gear are larger than the teeth on the smaller gear.,The teeth on the larger gear are smaller than the teeth on the smaller gear.,,,1
"A horizontal fire-tube package boiler, incorporating a two-pass design, is basically constructed with __________.",Motor,B,the rear of the boiler being used as a combustion chamber,"extensive fireside baffling used to its fullest, enabling increased heat transfer rates","removable spiral metal gas retarders being inserted in the  tubes to decrease the gas velocity to a minimum, thus extracting the maximum caloric heat value",all of the above,,,3
Engine displacement is equal to the cylinder __________.,Motor,B,area times the stroke,"area times the stroke, times the number of cylinders",volume times the stroke,"volume times the stroke, times the number of cylinders",,,2
"When passing through mesh contact, the teeth of a reduction gear first go through a series of actions best described as __________.",Motor,B,galling,squeezing,sliding,slipping,,,3
The fusible plugs used in fire-tube auxiliary boilers are installed in the __________.,Motor,B,furnace,corbell header,stay tube,crown sheet,,,4
"A main propulsion diesel engine is fitted with a pneumatically actuated governor, having an operating range  of 10 to 60 psig.  The current fuel rack setting is 15 mm at 30 psig.  If the air pressure to the governor is increased  to 40 psig, the fuel rack setting will change to __________.",Motor,B,10 mm,14 mm,15 mm,20 mm,,,4
