Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Fluctuations in the pressure and temperature of the steam supplied to the first-effect of a low pressure distilling plant will cause __________.,General,B,increased heat levels throughout the entire unit,decreased priming and lower distillate salinity,first effect scale formation to be lessened,pressure and temperature fluctuations in the entire unit,,,4
"If a centrifugal pump operating with a positive suction head becomes air bound, your FIRST response should be to __________.",General,B,vent the casing,close the discharge,tighten the packing,reprime the pump,,,1
"If 'wet' steam is supplied to the air ejectors of a low pressure evaporator, the passage of the mixture through the nozzles will __________.",General,B,improve overall vacuum,cause the potential level of kinetic energy to be partially converted to thermal energy,cause the existing level of thermal energy to be totally converted to kinetic energy,cause the level of thermal energy to be converted to potential energy,,,2
"When assembling a run of liquid service piping, which of the following factors should be considered?",General,B,How the type of fittings used will affect the flow.,What type of gasket material should be used.,What radius should be used for each bend in the run.,All of the above.,,,4
"When a vessel is drydocked for inspection, which of the following valves are required to be opened during this period?",General,B,Ballast pump manifold valves,High and low suction valves on fuel oil settling tanks,Bottom blow skin valves to the main and auxiliary boilers,Cooling water control valves on refrigeration condensers,,,3
"When knurling a piece of work on a lathe, it is important to __________.",General,B,operate the lathe at the slowest speed,use plenty of oil,mount the knurling tool securely in the tool post,all of the above,,,4
Which of the listed refrigeration system components keeps the refrigerant circulating through the system?,General,B,Expansion valve,Condenser,Evaporator,Compressor,,,4
The efficiency and output capacity of a low pressure distilling plant will be reduced if the last effect shell __________.,General,B,pressure does not fluctuate rapidly,pressure remains steady and unchanged,brine density does not exceed 1.5/32nd,brine density is too low,,,4
"If a horizontal centrifugal pump becomes air bound, the pump should be vented at the __________.",General,B,suction line,discharge flange,top of the volute,bottom of the casing,,,3
Which of the valves listed is NOT considered to be a hydraulic system directional control valve?,General,B,Spring-centered valve,Unloading valve,Three-position valve,Two-position valve,,,2
"A fuel oil settler is 35 feet 4 inches (10.7696 m) long, 25 feet 10 inches ( 7.8740 m) wide, and 19 feet (5.7912 m)  deep. The noon sounding indicated a level of 15 feet 2 inches (4.6228 m).  The fuel oil meter read 6517 (24669) at that time and 8911 (33732) at 1600.  How many barrels / cubic meters of fuel oil remained in the settler at 1600?",General,B,"127,338.99 bbls (20245.24 cubic meters)","101,164.79 bbls (16083.87 cubic meters)","3,031.99 bbls (482.05 cubic meters)","2,408.69 bbls (382.95 cubic meters)",,,4
A compound Bourdon tube gage is capable of measuring pressure and __________.,General,B,humidity,vacuum,temperature,density,,,2
One function of the vapor feed heater in a double-effect submerged tube distilling unit is to __________.,General,B,condense part of the vapor given off in the first-effect,preheat distillate circulating to the second-effect tube nest,cool the incoming first-effect evaporator feed,condense all the distillate in the second-effect tube nest,,,1
Antifriction bearings should not be excessively lubricated  because __________.,General,B,the bearings will require immediate flushing,dirt will accumulate inside the bearings,excess lubrication will result in slippage,the bearing will overheat,,,4
Excessive oil foaming in the crankcase of a refrigeration compressor at start up can cause __________.,General,B,compressor damage from improper lubrication,refrigerant absorption by the lubricant,increased viscosity in the lubricant,carbon deposit on the compressor suction valves,,,1
"During the normal operation of a soloshell double-effect unit, the vapor passes through the first-effect vapor separator on its way to the vapor feed heater.  At this point in the cycle, what is flowing through the tubes of the vapor feed heater?",General,B,Pure distillate,Brine,Condensed vapor from the second-effect,Salt water feed,,,4
Which of the listed statements is correct concerning the starting of centrifugal pumps?,General,B,They should always be started with the discharge valve closed.,They should always be started with the suction valve closed.,A priming pump is always required to flood the impeller suction.,They should always be started with the sealing line valves  closed.,,,1
"For optimum noncondensable gas removal from a low pressure  evaporator, the air ejector suction is usually taken directly from __________.",General,B,the salt water feed heater shell,anywhere on the second stage shell of the evaporator,the shell of the first stage distilling condenser,the shell of the second stage distilling condenser,,,4
Which of the valves listed is NOT considered to be a hydraulic system directional control valve?,General,B,Sequencing valve,Two-position valve,Three-position valve,Spring-centered valve,,,1
