Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
A life line must be connected to the liferaft __________.,Naval,B,at the bow,at the stern,in the middle,all around,,,4
"On vessels on an international voyage, each inflatable liferaft shall have a carrying capacity of not less than __________.",Naval,B,50 percent of all persons on board,75 percent of all persons on board,6 persons,10 persons,,,3
"If the buoyant force on a ship's hull is equal to or greater than the displacement tonnage, the ship will __________.",Naval,B,require ballast added to only the port side tanks,be down by the head,sink,float,,,4
A liferaft with a capacity of 8 people in ocean service is required by regulation to carry __________.,Naval,B,8 liters of fresh water,12 units of provisions,12 liters of fresh water,24 units of provisions,,,3
Who should inspect and test an inflatable liferaft?,Naval,B,The chief mate,An approved servicing facility,Shipyard personnel,A certified lifeboatman,,,2
Inflatable liferafts must be overhauled and inspected at a USCG approved servicing facility every __________.,Naval,B,six months,twelve months,eighteen months,twenty-four months,,,2
"Diesel fuel is relatively safe to handle due to its low volatility, but the fumes will self-ignite and continue to burn steadily if the fuel is heated to the __________.",Naval,B,flash point,autoignition point,volatility point,upper explosive limit,,,2
"""Portable"" tank cleaning machines are usually provided with a water supply from the __________.",Naval,B,inert gas scrubber,firemain,mucking supply system,pumproom sea chest,,,2
You must insure that lifesaving equipment is __________.,Naval,B,locked up,readily accessible for use,inaccessible to passengers,on the topmost deck of the vessel at all times,,,2
The capacity of any liferaft on board a vessel can be determined by __________.,Naval,B,examining the Certificate of Inspection,examining the plate on the outside of the container,"referring to the Muster List (""Station Bill"")",referring to the Shipping Articles,,,2
Information on the specification of a rescue boat can be found by __________.,Naval,B,examining the certificate of inspection,examining the nameplate on the transom,"referring to the Muster List (""Station Bill"")",referring to the shipping articles,,,2
"When a vessel is inclined, the tendency for it to return to its original position is caused by the __________.",Naval,B,movement of the center of gravity,movement of the center of buoyancy toward the low side of the vessel,upward movement of the center of flotation,increased free surface in the buoyant wedge,,,2
"When using the rainwater collection tubes on a liferaft, the FIRST collection should be __________.",Naval,B,passed around so all can drink,poured overboard because of salt washed off the canopy,saved to be used at a later time,used to boil food,,,2
"While adrift in an inflatable liferaft in hot, tropical  weather __________.",Naval,B,the canopy should be deflated so that it will not block cooling breezes,the pressure valve may be periodically opened to prevent excessive air pressure,deflating the floor panels may help to cool personnel,the entrance curtains should never be opened,,,3
You have abandoned ship in tropical waters. Which of the following procedeures should be used during a prolonged period in a liferaft ?,Naval,B,Wet clothes during the day to decrease perspiration.,Get plenty of rest.,Keep the entrance curtains opened.,All of the above.,,,4
You have abandoned ship and are in charge of a liferaft or  lifeboat.  How much water per day should you permit each  person after the first 24 hours?,Naval,B,1 can,1 pint,1 quart,1 gallon,,,2
When should food and water be provided to survivors after boarding a lifeboat or liferaft?,Naval,B,After 12 hours,After 24 hours,After 48 hours,Some food and water immediately and then not until 48 hours later,,,2
"After abandoning a vessel, water consumed within the first  24 hours __________.",Naval,B,will pass through the body with very little being absorbed  by the system,will help to prevent fatigue,will quench thirst for only two hours,helps to prevent seasickness,,,1
"In the first 24 hours after abandoning a vessel, water should be given only to personnel who are __________.",Naval,B,thirsty,sick or injured,wet,awake,,,2
The center of volume of the immersed portion of the vessel  is the __________.,Naval,B,center of flotation,metacentric height,center of buoyancy,center of gravity,,,3
"If there are a number of survivors in the water after  abandoning an OSV and no rescue craft or liferaft are in sight, they should __________.",Naval,B,tie themselves to the unit to avoid drifting with the current,group to form a small circle of survivors to create a warmer pocket of water in the center of the circle,send the strongest swimmer to shore for assistance,form a raft by lashing their lifejackets together,,,2
"To keep injured survivors warm in the water after abandoning an OSV, they should __________.",Naval,B,be placed in the middle of a small circle formed by the other survivors in the water,float on their backs with their arms extended for maximum exposure to the air,remove their lifejackets and hold on to the uninjured survivors,sip seawater at intervals of fifteen minutes,,,1
"If you continue to wear extra clothing when entering the water after abandoning your vessel, it will __________.",Naval,B,weigh you down,preserve body heat,reduce body heat,make it more difficult to breathe,,,2
The most important characteristic of a fire extinguishing agent to be used on electrical fires is for the agent to be __________.,Naval,B,nonconducting,flame resistant,easily removable,wet,,,1
"If help has not arrived in 10-12 hours after having abandoned an OSV in a survival craft, you should __________.",Naval,B,go in one direction until the fuel runs out,plot course for the nearest land,take a vote on which direction you should go,shutdown the engines and set the sea anchor,,,4
"Provided every effort is used to produce, as well as preserve body moisture content by avoiding perspiration, how long is it normally possible to survive without stored quantities of water?",Naval,B,Up to 3 days,8 to 14 days,15 to 20 days,25 to 30 days,,,2
All OSV personnel should be familiar with the survival craft __________.,Naval,B,boarding and operating procedures,maintenance schedule,navigational systems,fuel consumption rates,,,1
A liferaft which has inflated bottom-up on the water  __________.,Naval,B,"should be righted by standing on the carbon dioxide cylinder, holding the righting straps and leaning backwards","should be righted by standing on the lifeline, holding the  righting straps and leaning backwards",will right itself when the canopy tube inflate,must be cleared of the buoyant equipment before it will right itself,,,1
